HotelId,Restaurant Name
99764,Theyö_Ÿö«ó
99795,Your Spicy Kitchen
99811,Yumm Biryani
99813,Aureo Dine & Bake House
99839,Being Truckers
99846,China Leaf
99912,Mera Vala Dabba
99917,Moti Mahal Delux- Legendary Culinary
99992,Noshh
100017,Tadqa Tandoor Express
100032,The Kebab Company
100034,Affamato
100083,Ahmed's
100106,Caffí© La Poya
100159,Chaskaa Restaurant
100163,Chawla's 2
100226,Chination
100272,Essen Foods
100304,Haochi
100306,Lassilo
100326,Mittal Bikaneri Sweets
100365,Royale Bakers
100383,RV's Family Restaurant
100390,The Cake Shop
100450,Top Food
100487,Uncle's Corner
100498,Urban Express
100517,Viddya Chinese Fast Food
100527,Domino's Pizza
100553,Kamboj's
100556,Pizza Hut Delivery
100581,Subway
100714,The Cake Expert's
100745,The Saffron Boutique
100843,Aggarwal Kachori Wale
101025,Bakes & Cakes
101070,Burger's Kitchen
101076,Jhatpat Khana
101088,Mahi Rasoi
101106,Night Safari Cafe
101112,Saheb's Restaurant
101142,Scrummy Bites
101283,Berco's
101285,Cream Bell Scoopers
101360,Mayur Kitchen
101362,Raghav Ki Rasoi
101415,Red Chilli
101525,Riyaz Biryani Corner
101529,Standard Sweets & Confectioners
101531,Standard Sweets
101577,Sushma Homemade Tiffin
101612,The Tasty Corner
101741,The Zaika King
101850,Tiffinhunt
101864,Top Burger
101884,Aggarwal Sweet Shop
101895,Hungry - I
101904,Oh Buoy
101947,Caffeinated
101962,Sam and Scrooge
102033,Tpot
102123,Hunger's Hub
102125,Modi's Baker's Zone
102165,The Flip On Wheel
102194,Big Biryani
102217,Aroma
102252,Bawarchi
102278,Book Food Kitchen
102378,Breaktym
102396,Chaska By Taste
102407,Domino's Pizza
102445,Grill King
102469,Moti Mahal Deluxe Advant
102481,Rolling Beans
102588,RollsKing
102666,SnacksWale.com
102684,Subway
102686,Super Cake Shop
102716,Aureo Dine & Bake House
102720,B Bawarchi Restaurant
102753,Brajwasi
102792,Cafe Coffee Day
102800,Cafe Coffee Day
102819,Cafe Lounge
102880,Cafe Treat
102903,Casa Bake
102905,China Town
102993,Costa Coffee
102995,Delhi Foods
103042,Deli Chic
103048,Delicacies
103107,Kanha Ji Sweets & Restaurant
103137,Little China
103141,Lola's Cafe
103210,Madras Coffee House
103221,Moju Juice Bar
103228,Peniel Restaurant
103235,Pizza Key
103249,Sandoz
103253,Subway
103279,Tandoori Mystery
103299,Taste of Punjab
103335,Tea Nation
103339,The Corporate Kitchen
103341,The Royal Kitchen
103372,Tpot
103384,Wild Chef House
103444,DIOS The Neighbourhood Bistro
103449,Cake n Flower
103502,Dilli 6
103539,Food Bell
103543,Kalpana Hotel
103596,Sagar Dhaba
103624,Shree Balaji Shudh Vaishno Hotel
103655,Shree Rathnam
103659,Simran's Cake Studio
103671,Sweet Cake
103688,The Cake Xpress
103731,The Chef
103755,The Flying Pan
103772,Wrapster
103801,Getafix Petit
103810,Lawn Bistro
103813,Cake N Gifts
103819,Cheese Pizza
103865,Divya Hotal
103883,Green Valley Chinese Food
103980,Hooting Owl Cafe
103984,Jaak Foods
104069,Kaka Restaurant
104074,KC Bakers
104076,KC Bakery
104078,Rajan Foods Corner
104119,Sagar Dhaba
104129,Sarfira
104211,Shama Chicken Corner
104218,Yummy Kitchen
104241,Barista
104243,Divine Curries
104245,Moon Bite
104272,Subway
104283,Hurry's Paratha
104303,McDonald's
104312,Cafe Coffee Day
104321,Dunkin' Donuts
104337,Green Chilli Fast Food
104339,Street Food Corner
104374,Barbeque Nation
104419,Aggarwal
104441,Anchor Bar & Kitchen
104457,Basil Tree
104590,Bon Bon Pastry Shop
104595,BSGulati's Punjabi Swad
104597,Cafe-18
104662,Chandni Chowk Ke Mashhoor Paranthe
104726,Cheenos
104757,Gola Sizzlers
104760,Hira Sweets
104841,Karim's
104863,KFC
104879,Khan's Kathi Rolls
104881,Nathu's Sweets
104906,Nawabi Mughlai Zaika
104913,Nite Bites
104925,Nizam's Kathi Kabab
104944,NSD Resto Bar & Kitchen
105037,PS Wah Bhai Wah
105121,Sagar Ratna
105197,Sbarro
105211,Swag & Swad
105213,The Fizz
105246,The Kitchen
105254,Twenty Four Seven
105351,Vinny's Restro Bar
105355,Walk In The Woods
105429,Xiian
105468,Zest Bar and Lounge
105504,Angels in my Kitchen
105585,Baby Dragon Bar & Restaurant
105593,Baker Street
105715,Bamboo Shoots
105731,Bikanervala Bliss
105755,Bikanervala
105763,Bikkgane Biryani
105769,Burbee's Cafe
105844,Cafe Coffee Day
105954,Deez Biryani & Kebabs
106002,Desi Vibes
106004,Dhaba at Atta
106011,DND
106022,Domino's Pizza
106062,Donald's Pastry Shop
106072,Doosri Mehfil
106100,Fit Bites
106111,Hungry Minister
106144,Hurry's Paratha
106204,Imly
106236,Jambox
106330,LIT Ultrabar
106332,Mainland China
106397,McDonald's
106417,Metro Dhaba
106438,Nazeer Foods
106441,Our Story Bistro & Tea Room
106452,Paddy's Cafe
106471,Popular Cakery
106473,Punjabi By Nature
106487,Sadda Adda
106489,Subway
106491,Swagath
106540,TFK - The Flaming Kick
106542,The Great Kabab Factory
106642,The Patiala Kkitchen
106696,The Tandoori Village
106762,The Yellow Chilli
106766,Top Breads
106782,Wat-a-Burger!
106839,Chawla's 2
106870,Himalaya
106873,Public Cafe
106883,RPM - Zanzi Bar
106916,Mad Over Donuts
106918,RollsKing
106920,Lumbini Food Point
107042,Owlcity
107057,Night Munchers
107069,Night Munchies
107081,Anand Food Factory
107083,Nirula's
107141,Snacks India
107314,Ahaar Udyan
107348,Choco Bee
107382,Crazy Noodles
107406,Dakshin Platter
107412,Kathi Junction
107447,Sonu Parantha Corner
107516,Olive Kitchen
107555,R Cafe
107559,Eating Point
107636,New Gee Pee
107649,Uncle's JVCC Restaurant
107702,Twenty Four Seven
107769,Hari Om Restaurant
107771,Jain Restaurant
107910,Lajawab Family Restaurant
107945,Alam Muradabadi & Hyderabadi Biryani
107953,Bala Ji Raja Dhaba
107978,Brijwasi Dhaba
107999,Prerna Family Restaurant
108076,Rana Dhaba
108090,The Food Factory
108156,221 B Baker Street
108188,Hunger's Hub
108190,Lajwaab Restaurant
108192,Republic of Chicken
108447,Gauranga Sweets
108506,Green Valley Chinese Food
108514,Super Cake Shop
108548,Dev Food
108551,Wakhra Swaad
108583,27 Grills
108601,China Hot Pot
108689,Himalaya Momos & Roll
108709,Hungry House Pizzas & More
108715,Khana Khajana Da Dhaba
108727,M.P. Chole Tikki Wala
108729,Maa Vaishno Shudh Bhojnalaya
108795,More Than Cafí©
108873,Public Cafe
108928,Sadda Taste
108932,Sati Restaurant
108945,Super Cake Shop
108949,Uncle's Punjabi Rasoi
108979,Yours Deliciously
108981,Captain Curry
109042,Oh My Scoop!
109074,Reena Restaurant
109161,Delight Food
109183,Hungro
109187,Shiparma Shri
109191,Shri Adarsh Kulfi
109205,Simla Bakery
109249,Swad E Punjab
109295,Vishnu Ki Rasoi
109317,Pizza Hut Delivery
109359,Wah Ji Wah
109372,Chawla's Chic Inn
109374,Grill Point
109483,Hari Sweets
109487,Sultanate of Spice
109576,Yamu's Panchayat
109578,Debon
109673,Hot & Sour
109687,Open Kitchen
109740,Truffle Muffle
109742,Go! Biryani
109846,Tastee Chauka
109848,Maharba Chicken Point
109850,Sweet Spells
109853,Foodie
109864,Lapaalap
109895,Fresh Food Factory
110058,Bollycric
110102,The Kitchen Factory
110110,Caffí© La Poya
110127,Elixir Health Cafí©
110194,Radhey Foodz
110297,The Kitchen
110348,Uncle's Treat
110352,Wow! Momo
110453,KD's Hunger Point
110461,Food Town
110501,The Big Chefs
110553,The Big Scoop
110586,Govinda's Restaurant
110591,Not Just Dilli
110611,RollsKing
110645,Bunz & Dogz
110655,Radha Rani Bakery
110730,Chauhan Vatika
110748,Frozen Stone
110752,Kavita's Restaurant
110771,Mudrika Food Factory
110781,Pind Balluchi
110826,Zaffran- Ikshita's Kitchen
110858,Chaayos
110871,Punjabi Tadka
110873,Cafe Krisa
110882,Chill Grill
111113,Dolce Gelato
111228,Maa Ka Khaana
111235,The Beer Cafe
111249,Heaven's Point
111251,Kamboj's
111360,Mexican Pizza
111362,Shahenshah
111364,Snack Chat
111384,The Amazing Buger's
111443,The Black Box
111486,Al Bake
111505,Asian Fun
111529,Burnout
111617,Cafe Fusion
111622,Fit Bites
111624,Go Krazy
111659,Green Restaurant
111663,Hunger Strike
111680,The Munchkart Cafe
111743,Thee Pot
111759,Waffles and Crepes
111781,Biryani Vice
111795,Chinese Chilly Sizzler
111913,Moonlight Cafe
111921,Sugar Ruffles
111931,Bistro 37
112006,Desi Swag
112062,Teasta
112070,Appu Ghar Express
112112,Barista
112138,Burger King
112171,Keventers
112175,Kenny Rogers Roasters
112183,McDonald's
112277,Baskin Robbins
112290,Cafe Buddy's
112303,Fusionn Rolls
112334,Kwality Walls - Happiness Station
112370,Shakti Food & Restaurant
112399,Domino's Pizza
112421,Mr. Brown
112450,Chef's Bar-Be-Que
112460,Sen's Sational Xpress Kitchen
112497,Shanghai Dreams
112515,InnerChef
112550,Antaryami Paratha Corner
112552,F-all (Food for All)
112556,Green Restaurant
112577,2 Bros Kitchen
112582,Baskin Robbins
112623,Big Bone - The Meat Shop
112653,Biryani House
112655,China Hot
112689,City Hut
112735,Defence Bakery
112749,Dhabha 27
112767,Faasos
112788,Green Chick Chop
112804,JSB Evergreen Cool Point
112818,JSB Evergreen Snack & Sweets
112850,Keventers
112852,More Than Cafe
112897,Mutfi
112911,Nawabi Mughlai Zaika
112921,Ovenstory Pizza
112940,ProFit Kitchen
113064,Public Cafe
113186,The Chickmunks Express
113207,Time to Tea
113220,Twenty Four Seven
113225,Virundu
113252,Be Bhukkad
113275,Behrouz Biryani
113345,Bistro 365
113348,Engineers Da Dhaba
113378,Hungry Minister
113416,Kake Da Hotel
113453,Biryani
113532,C Cube
113565,Chicago Pizza
113573,Kettle & Kegs
113640,Keventers
113705,Keventers
113741,Navab's
113780,Nawabi Mughlai Zaika Food Van
113829,NS Punjabi Swad
113862,Pitstop
113938,Royal Spice Restaurant
114028,Sethi's
114044,Snacks Parties
114060,Peshawari Delux Restaurant
114074,WTF - World's Tastiest Food
114082,Salato Salad Studio
114122,AB Fast N Food
114180,Cafe 44
114254,Cafe Onion Rings
114265,Club 44
114342,Indian Curry House
114459,Krunchies
114464,Platefull
114552,Sanghai Food
114601,Shadev Saini Dhaba
114635,Wasim Biryani Center
114662,Hungry - I
114670,Smoking Tikka
114707,The Fusion Food Stand
114762,44 Grills
114766,Ammi's Kitchen
114795,Bangali Restaurant
114818,Home Cafe
114925,Hot Chilli Food Plaza
114935,Kanak Kitchen
115122,Speziato Foods
115139,The Golden Spoon
115147,The Saffron Plant Restaurant
115149,Zaika Tiffin Center
115151,#Urban Cafí©
115170,Baked! Cakes & Desserts
115174,Quick Grabs
115210,The Roll Van
115216,Balaji Restaurant & Sweets
115231,Baskin Robbins
115502,Baskin Robbins
115534,Chandu Chat Bhandar
115569,Foodies Park
115617,Noida Cakes Online
115624,The Epicureans
115664,Bhojanam4u
115680,Chocadoodledoo
115713,Chocolate Therapy by Nishi
115877,Cookie House
115881,Adhikari Fast Food Corner
115927,Amrit's Agni Multi Cuisine Restaurant
116012,Punjabi Chaska
116136,The Choco Shop
116161,The Taste
116207,Tibb's Frankie
116397,Amazing Burgers
116413,Kitchen Express
116419,Domino's Pizza
116503,Public Cafe
116660,Chocopur
116797,Sweta Restaurant
116799,Flames of Tandoor
116823,Shaivi's Kitchen
116849,Kuppies
116855,The Urban Chulha
116887,Goyal Chhole Kulche Wala
116897,Cafe Coffee Day
116939,Choco House
116977,DCK- Dana Choga's Kitchen
116985,Fresh and Fit Ghar Ka Khana
117107,Hungry Ullu
117121,Khidmat
117123,Lahori Restaurant
117176,New Chinese Chilli Sizzler
117192,Nirmala's
117434,Prime Bakery
117444,Royal Empire Meat Shop
117456,Southern Treat
117511,Subway
117529,The Chickmunks Cafí©
117533,The FLIP Cafe
117590,Yo! China
117851,Gopala
117871,R.I.P Cafe & Lounge
117895,Big Biryani
118082,Cupcakes & More
118105,Heavens Food Xprs
118248,Parul's Cooking Hub
118260,Republic of Chicken
118326,Somethings Sweet
118334,Chawla'sŒ_
118354,Domino's Pizza
118468,Nazeer Foods
118696,Night Food Xprs
118700,Pizza Hut Delivery
118702,The Caspian
118814,The Noodle Box Co.
118880,WTF - World's Tastiest Food
118890,Biryani By Kilo
118898,Kalpak Restaurant & Cafe
118900,Theos
118924,Aamantran Bangla
118985,Chung-Fu
118997,Paco Meals
119068,Reena Restaurant
119141,Sanskriti Foods
119145,Biryani Vice
119155,Dietwholic
119655,Goldenplates
120392,Mishti's Kitchen
120466,Shahenshah
120635,Ayush Chicken Point
120637,Baby Got Bacon
120783,Better Butter Chicken
120799,Black Pepper
120805,Chandni Chowk 2 China
120821,Choco N Lush
121113,Friend's Restaurant
121126,Ghar Ka Khana
121171,Ghar Ka Swad
121231,Kake Da Dhaba
121491,Knight Kitchens
121618,Lucknow Heritage
122490,Momos Box
122882,Raging Bull - The Spicy Punch
122886,Second Home
122888,The Big Buddha Grill
122890,Whatslife.in
122892,Slice of Italy
122900,Bebbe Da Degh
122902,Chauhan Hotel
122904,52 Food Express
122920,Delicious Treasure
122924,Shiv Murti Hotel
122932,Kaka Ji Restaurant
123663,Lazzez's
123695,Mithaas Sweets
123947,Mithaas
124859,Tandoori Corner
125916,Culinate
126006,Haaochi
126106,Bake Walkers
126420,Chacha Food Street
126430,DudeFood
126548,Indian Special Hot Momos
127052,Kesarwa Bakez
127096,Om Bikaner Sweets
127098,Sadda Adda 2 Cafe & Lounge
127108,The Backyard Chef
127114,Veer Jee
127124,VP ki Kitchen
127136,Flying Cakes
127144,Taste In Box
127152,Snacks Point
127158,Sector 55 China Town
127164,B Tamang Chineese
127178,Foodelicious
127194,The Cake Masters
127198,Food Hut
127202,South Indian Snacks Stall
127204,Twenty Four Seven
127206,Barista
127212,Barista
127319,The Gourmet Shack
127728,"Vanshika Indian, Chinese, & Parantha Corner"
128235,Yes Bosz Food Plaza
128360,A1 Restaurant
128512,Aggarwal Sweets India
128520,Chaska Food Hut
128592,Hasty Tasty Fast Food
128606,Pihu's Cafe
128616,Sanjay Pandit Bhojnalaya
128620,Sharma Hotel
128846,Shri G
129009,Nite Bites
129191,Shankar Fast Food
129250,Shivam Fast Food
129313,Yumbo Bites
129354,Essen Foods
129364,L'amore
129428,SPL Food Corner
129514,Shree Ganesh M Cafe
129653,Chauhan Fast Food
129657,Right for Night
129659,Whatslife.in
129737,BakeAffair
129937,Mirchievous
130073,Cafe Coffee Day
130083,Dev Food
130087,Green Vally Chiiness Food
130351,221 B Baker Street
130448,Binge Restaurant
130450,Boxmeal
130452,Brown Town
130490,Cafe Coffee Day
130520,Cafe Coffee Day
130522,Cafe Green Apple
130576,Cake Mandi
130580,Chai Thela
130628,Chinese Chilli Sizzler
130634,Delhi Biryani Hut
130642,Dev's Restaurant & Bar
130682,Doggy Style
130960,Domino's Pizza
130970,Floating Cakes
130980,Food Brigade
131013,Frequent Bakes
131168,GreeNox
131451,GVP Creations
131714,Health Buzzz
131724,Hot & Spicy
131796,Malabar Junction
131830,Masters Caterer
132046,Meeting Point Corner
132074,Mithaas Sweets
132146,Mom's Canteen
132157,MS Foods
132333,Oh Buoy
132458,Old Tehrii Cafe & Lounge
132462,Pichli Gali
132480,Pizza Hut
132488,Rasoi99
132496,Republic of Chicken
132547,Republic's @ Dhaba
132549,Rolling Beans
132618,Rollmaal
132796,Subway
132800,Swad
132888,The Chaiwalas
132952,The Hunger Cure
132961,World Bites
133195,BunkYard Cafe
133281,Chaayos
133295,RollsKing
133365,Sandwich King
133377,Speedy Chow
133419,Aggarwal Bikaneri Sweets & Restaurant
133545,Al-Aayat Mughlai Biryani
133645,Baba Chinese Fast Food
133771,Cafe Coffee Day
133782,Cafe Rap
133798,Chinese Fast Food Corner
133824,Chinese Food Corner
134025,Chinese Hot
134130,Dial a Cake
134158,Doon Dhaba
134170,Food Weavers
134246,Green Chick Chop
134368,Hookie Dookie
134393,Hotel Green View Palace
134528,Hurry Curry Express
134569,Kesarwa Bakez
134783,Let's Noodle
134853,New Dragon Chinese Fast Food  & Paranthey Wala
134859,New Shahi Chinese Fast Food
134881,Night Food Delivery
135133,Rajwana Foods
135137,Shama Chicken Corner
135264,Shiva Shudh Shakahari Bhojnalaya
135266,Shri Balaji Shudh Vaishno Dhaba
135268,Southern Santushti Cafe
135436,Tiffin Man House
135508,WOW Zaika
135518,Grand Eatery
135532,Nathu's Sweets
135536,Subway
135567,Chick Chicken Barbeque
135569,Tiwari Hot Pot
135861,Chaiwaalas
135887,Delhi Mughlai Biryani
136016,Dumpty's
136018,Food Passengers
136020,Hungry Buddies
136305,Maa Durga Food Corner
136445,Subhoj
136447,The Square Meal
136449,Twenty Four Seven
136562,Yeoh
136592,South King Restaurant
136598,Twomato Foods
136602,Lazeez Foods
136654,Spicy Punjabi Tadka
136666,SPL Foods Plaza
136800,Super Cake Shop
136816,Bats On Delivery
136864,Legacy of Awadh
137337,Sweetcake.in
137403,Hurry Curry
137595,Thaaliwaalaa.com
137857, Let's Burrrp
138036,Annapurna Caterings
138204,Beyond Food
138208,Brown Town
138258,Royal Spice
138546,Bikaner's
138610,Chilli Zone
138696,Cold Rock Cafe
138698,Cup and Cones
139116,Desi Spice
139130,Food Destination
139385,Gangaur Sweets
139415,Handi
139620,Hungry Inn
139642,Keventers
139644,La-Cuisine
139757,Melting Flavours
139855,Mighty Mughlai
139915,Mithaas
140110,Mood 4 Food
140152,Northern Bytes
140174,Shahenshah
140237,Sugar Daddy Bakers
140247,Swag Sadda Desi
140265,The Chinese Hut
140267,Wild Chef House
140523,Grub Patio
140711,The Grill @ 76
140715,Zooby's Kitchen
140725,4U
140739,Aadhya Bakery & Foods
140741,Bake Walkers
140743,Bean Machine & Co.
140745,Big B Pastry Shop
140747,Breadman Cake Shop
140749,Breaky2Dinner
140751,Brijwasi Sweets
140753,Cafe Hot Pot
140755,Chef's Curry
140757,Dilli Bakery
140759,Domino's Pizza
140761,Dove And Mouse
140763,Food Cabana
140816,Frozen Grillz
140880,Ganesh Chinese Food Corner
140928,Green Chick Chop
141124,Handi Mitran Di
141422,Hunger Tales
141668,Hydrabad Biryani Express
141688,Ice Stone Cafe
141718,Kake Da Dhaba
141749,Lucknow Wale Kwality Kabab
141866,Mairu's
141886,Meatwale.com
141890,Mr. Biryani Walia
141956,N E Great Foods
142068,New Punjabi Tadka
142192,Royal King
142240,The Dhaba
142258,Tikka Express meets Chennai Express
142422,Vyanjan
142448,Yolkers
142488,Zaika Kathi Rolls
142507,Zaika of Dilli 6
142536,Bikaner's
142997,Chawla's 2
143255,Ginnis Oven
143257,Cream Bell
143377,Whomely
143385,Breaktym
143410,Chinese Chilli Seasonal
143472,Gopala
143657,Hungry's Hut
143859,Kebabplus
144172,Oh Buoy - Flying Fox
144620,Punjabi Pakwaan
144714,The Dessert Table Company
144976,The Roll Van
145150,Kitchen Mantra
145307,Wabi Sabi
145775,Baskin Robbins
145839,Choicest Cakes
145935,Midnight Foodies
146309,Om Sweets Caterers & Bakery
146443,Spicy Affair
146501,The Bakery Mart
146604,Southern Flavours
146656,Cakebak
146682,Fire n Ice
146688,Adarsh Kulfi
147006,Andaaz E Paranthas
147010,Hot Fries
147037,Pizza Hut
147426,Rasoi E Punjab
147845,Subway
148168,Haldiram's
148238,Legends Barbeques
148372,6 Packs Momos
148482,Balti
148626,Baskin Robbins
148652,KBCŒ_
148881,Nukkad Bites
148888,Pan Asian Noodles
148956,Chicane
149352,US Pizza
149354,Angeethi Se
149406,Barista
149532,BK's The Juice Bar
149572,Eden Kitchen & Bar
149590,Moti Mahal Delux Tandoori Trail
149606,New Woks
149612,Otik Hotshop
149830,Pizza Hut
150401,Punjabi Dhaba 61
150548,Punjabi Pakwaan
150856,Spice of India
151307,Swaad
151639,Yumm Biryani
152017,Otik Cake Shop
152025,Adarsh Kulfi
152057,Pizza Junction
152077,Domino's Pizza
152079,Sagar Ratna
152081,Subway
152091,Barista
152173,Bikano Chat Cafe
152844,Cafe Coffee Day
153584,Cafe Coffee Day
155064,Chaayos
155392,Chopaal Marwari
155611,Dolce Gelato
155820,Domino's Pizza
156025,Gelato Vinto
156387,Kebab Xpress
156607,McDonald's
156609,Pind Balluchi
156726,Ristorante Prego
157200,The Coffee Bean & Tea Leaf
157296,Turquoise Turkish Ice-cream
157407,Yo! China
157667,Baskin Robbins
158238,Burger King
158314,Costa Coffee
158528,Crazy Noodles
158783,Jack Po!tato's
158956,Mandarin Trail
159093,Nazeer Foods
159462,Pizza Hut
159690,Shree Rathnam
